id,first_name,last_name,email,totale_spesa,count_orders_per_client
65477,Jesse,Ayala,jesseayala@example.net,77.0,1
47256,Mark,Rivera,markrivera@example.org,77.0,1
99041,Tiffany,Adams,tiffanyadams@example.com,77.0,1
22356,Kenneth,Garcia,kennethgarcia@example.net,77.0,1
79548,Daniel,Briggs,danielbriggs@example.org,77.0,1
54438,Stephen,Bullock,stephenbullock@example.com,77.0,1
30592,Terry,Williams,terrywilliams@example.com,77.0,1
47874,Daniel,Ryan,danielryan@example.org,77.0,1
64271,Robin,Green,robingreen@example.net,77.0,2
71459,Tonya,Hall,tonyahall@example.com,77.0,1
22967,Sarah,Silva,sarahsilva@example.org,77.0,2
40497,Nicholas,Shaffer,nicholasshaffer@example.org,77.0,1
98940,Jonathan,Hendrix,jonathanhendrix@example.net,77.0,2
44881,Jill,Henderson,jillhenderson@example.net,77.0,1
34664,Christine,White,christinewhite@example.org,77.0,2
85800,Megan,Lee,meganlee@example.com,77.0,1
13599,Jeffrey,Briggs,jeffreybriggs@example.org,77.0,1
23145,John,Cole,johncole@example.net,77.0,1
79987,Corey,Gray,coreygray@example.com,77.0,2
49647,Dawn,Pierce,dawnpierce@example.net,77.0,2
12855,Mason,Johnston,masonjohnston@example.net,77.0,1
56529,Catherine,Stewart,catherinestewart@example.net,77.0,2
39012,Susan,Jones,susanjones@example.net,77.0,1
61834,Karla,Lee,karlalee@example.net,77.0,1
95695,Richard,Molina,richardmolina@example.net,77.0,1
45412,Mark,Simpson,marksimpson@example.org,77.0,1
16644,Melissa,Olsen,melissaolsen@example.org,77.0,3
67867,Timothy,Cruz,timothycruz@example.com,77.0,1
22135,Anthony,Carpenter,anthonycarpenter@example.net,77.0,1
1323,Jonathon,Quinn,jonathonquinn@example.org,77.0,2
12009,Nichole,Harris,nicholeharris@example.net,77.0,1
68031,Kathryn,Wolf,kathrynwolf@example.org,77.0,1
79082,Heather,Wright,heatherwright@example.org,77.0,2
25477,Margaret,Lopez,margaretlopez@example.com,77.0,1
43666,Margaret,Massey,margaretmassey@example.org,77.0,2
84266,Charles,Bennett,charlesbennett@example.com,77.0,1
22290,Rodney,Murphy,rodneymurphy@example.org,77.0,1
19545,Albert,Williams,albertwilliams@example.net,77.0,1
10530,Felicia,Hall,feliciahall@example.net,77.0,2
70918,Pamela,Miller,pamelamiller@example.org,77.0,1
34698,Tracy,Ortega,tracyortega@example.org,77.0,2
57047,Samuel,Patel,samuelpatel@example.org,77.0,2
19696,Frank,Morris,frankmorris@example.net,77.0,1
87391,Shelly,Giles,shellygiles@example.net,77.0,2
69854,Jon,Reyes,jonreyes@example.org,77.0,1
87743,Robert,Williams,robertwilliams@example.com,77.0,1
79971,Michael,Jones,michaeljones@example.org,77.0,1
47352,Darryl,Fields,darrylfields@example.net,77.0,1
40328,Kristin,Dillon,kristindillon@example.com,77.0,1
42567,Cynthia,Mccormick,cynthiamccormick@example.com,77.0,1
49770,Cassandra,Webb,cassandrawebb@example.com,77.0,1
79656,Leslie,Martinez,lesliemartinez@example.org,77.0,1
84593,Victoria,Morrison,victoriamorrison@example.org,77.0,1
87906,Marvin,Weeks,marvinweeks@example.com,77.0,1
8639,Matthew,Villarreal,matthewvillarreal@example.org,77.0,1
84310,Kenneth,Benson,kennethbenson@example.com,77.0,2
5453,Dominic,Wilson,dominicwilson@example.org,77.0,1
4671,Karen,Cook,karencook@example.net,77.0,2
79789,Anita,Brown,anitabrown@example.net,77.0,1
16756,Jordan,Freeman,jordanfreeman@example.org,77.0,1
70014,Cynthia,Roberts,cynthiaroberts@example.net,77.0,1
18500,Kathleen,Thompson,kathleenthompson@example.net,77.0,2
82763,Erin,Harrison,erinharrison@example.com,77.0,1
79132,Gabriel,Anderson,gabrielanderson@example.com,77.0,1
58041,Kim,Green,kimgreen@example.com,77.0,1
45183,Joseph,Austin,josephaustin@example.net,77.0,2
4831,David,King,davidking@example.com,77.0,1
24146,Katie,Smith,katiesmith@example.net,77.0,1
684,Lori,Reyes,lorireyes@example.com,77.0,2
85406,Sharon,Zuniga,sharonzuniga@example.org,77.0,1
19010,Crystal,Marquez,crystalmarquez@example.net,77.0,2
99211,Stephanie,Gonzalez,stephaniegonzalez@example.com,77.0,2
66201,Jermaine,Ortiz,jermaineortiz@example.net,77.0,1
58175,Dana,Barton,danabarton@example.com,77.0,3
79213,Leonard,Arroyo,leonardarroyo@example.com,77.0,1
17681,Joseph,Stewart,josephstewart@example.net,77.0,1
56851,Justin,Moreno,justinmoreno@example.net,77.0,1
88072,Jessica,Davis,jessicadavis@example.org,77.0,2
93074,Michelle,Wu,michellewu@example.com,77.0,1
85856,Jack,Clark,jackclark@example.org,77.0,1
84274,Elizabeth,Mendez,elizabethmendez@example.net,77.0,3
70607,Laura,Murphy,lauramurphy@example.org,77.0,1
14383,Aaron,Blackwell,aaronblackwell@example.com,77.0,1
39421,Vanessa,Mitchell,vanessamitchell@example.org,77.0,2
76029,Tina,Rivas,tinarivas@example.org,77.0,1
13474,Gabriela,Russo,gabrielarusso@example.com,77.0,1
89795,Tina,Davis,tinadavis@example.com,77.0,2
33210,Sean,Foley,seanfoley@example.com,77.0,1
68763,Richard,Johnson,richardjohnson@example.net,77.0,2
24363,Tiffany,Tran,tiffanytran@example.net,77.0,1
55652,Carmen,Hunt,carmenhunt@example.net,77.0,2
11661,Michael,Higgins,michaelhiggins@example.net,77.0,2
35317,Brian,Johnson,brianjohnson@example.com,77.0,2
74708,Tanya,Gallegos,tanyagallegos@example.org,77.0,1
53878,Emily,Taylor,emilytaylor@example.net,77.0,1
38186,Mary,Estrada,maryestrada@example.net,77.0,2
61436,Veronica,Boyd,veronicaboyd@example.net,77.0,1
75190,Megan,Wright,meganwright@example.org,77.0,1
57181,Angel,Smith,angelsmith@example.com,77.0,2
44547,Carol,Mcintyre,carolmcintyre@example.org,77.0,2
18002,Katherine,Myers,katherinemyers@example.net,77.0,2
49138,Jaime,Johnson,jaimejohnson@example.com,77.0,2
50175,Patricia,Tucker,patriciatucker@example.org,77.0,1
88495,Ross,Mercado,rossmercado@example.com,77.0,2
16891,Catherine,Whitney,catherinewhitney@example.com,77.0,1
74140,Jeffrey,Hanson,jeffreyhanson@example.com,77.0,2
69664,Benjamin,Cameron,benjamincameron@example.net,77.0,2
17125,Christina,Smith,christinasmith@example.org,77.0,2
7136,Tanya,Suarez,tanyasuarez@example.org,77.0,2
88149,Martin,Kelley,martinkelley@example.com,77.0,1
4735,Denise,Logan,deniselogan@example.com,77.0,1
42130,Anthony,Lowery,anthonylowery@example.net,77.0,2
38991,Meredith,Hudson,meredithhudson@example.org,77.0,2
68368,Michael,Wright,michaelwright@example.org,77.0,2
51888,Thomas,Espinoza,thomasespinoza@example.net,77.0,1
87035,Melissa,Olsen,melissaolsen@example.com,77.0,1
21883,Sharon,Carlson,sharoncarlson@example.org,77.0,1
48431,Erik,Kirby,erikkirby@example.com,77.0,1
8941,Bryan,Chen,bryanchen@example.net,77.0,1
53156,Jacqueline,Carlson,jacquelinecarlson@example.org,77.0,2
34901,Darrell,Thomas,darrellthomas@example.net,77.0,1
71778,Paula,Thomas,paulathomas@example.net,77.0,1
44598,Angela,Pham,angelapham@example.org,77.0,1
89870,Brenda,Olson,brendaolson@example.org,77.0,1
46556,Jared,Collier,jaredcollier@example.com,77.0,2
92674,Ryan,Robbins,ryanrobbins@example.com,77.0,1
520,Erin,Powell,erinpowell@example.net,77.0,2
90681,Jeffrey,Perez,jeffreyperez@example.net,77.0,1
35563,Jeffrey,Jordan,jeffreyjordan@example.org,77.0,1
359,Christian,Deleon,christiandeleon@example.net,77.0,2
78791,Tamara,Gentry,tamaragentry@example.org,77.0,2
32709,Ashley,Escobar,ashleyescobar@example.com,77.0,1
27326,Robert,Compton,robertcompton@example.com,77.0,2
96379,Joyce,Pham,joycepham@example.net,77.0,2
21047,Richard,Snyder,richardsnyder@example.com,77.0,1
98525,Danielle,Galloway,daniellegalloway@example.com,77.0,1
51377,Hannah,Mendoza,hannahmendoza@example.com,77.0,1
19598,Kimberly,Bolton,kimberlybolton@example.net,77.0,1
88467,Katherine,Harris,katherineharris@example.org,77.0,2
62633,Pamela,Hoffman,pamelahoffman@example.com,77.0,1
11074,Matthew,Brown,matthewbrown@example.com,77.0,1
59272,Shawn,Martinez,shawnmartinez@example.org,77.0,1
5878,Nancy,Roberts,nancyroberts@example.org,77.0,2
69960,Crystal,Fry,crystalfry@example.com,77.0,2
78594,Angela,Payne,angelapayne@example.org,77.0,2
22255,Devin,Murillo,devinmurillo@example.com,77.0,2
60290,Joseph,Roth,josephroth@example.org,77.0,1
40493,Natalie,Smith,nataliesmith@example.org,77.0,1
85951,Shawn,Clarke,shawnclarke@example.com,77.0,2
74338,Angela,Brown,angelabrown@example.net,77.0,1
91652,Jacob,Hill,jacobhill@example.org,77.0,1
75722,Kenneth,Scott,kennethscott@example.org,77.0,1
63529,Alexander,Kent,alexanderkent@example.com,77.0,1
60707,Melanie,Gordon,melaniegordon@example.net,77.0,1
89856,Sara,Thomas,sarathomas@example.net,77.0,2
32746,Suzanne,Reese,suzannereese@example.org,77.0,1
85360,Karen,Dorsey,karendorsey@example.net,77.0,2
8964,Crystal,James,crystaljames@example.net,77.0,1
25176,Jason,Sparks,jasonsparks@example.net,77.0,1
72268,Eric,Johnson,ericjohnson@example.net,77.0,2
58352,Jonathan,Nash,jonathannash@example.com,77.0,1
88474,Sonya,Ramirez,sonyaramirez@example.net,77.0,1
80107,Manuel,Jacobs,manueljacobs@example.org,77.0,2
6373,Jacqueline,Parker,jacquelineparker@example.com,77.0,1
83433,Lauren,Rodriguez,laurenrodriguez@example.com,77.0,2
67630,Renee,Sanchez,reneesanchez@example.com,77.0,1
73426,Ronald,Leblanc,ronaldleblanc@example.com,77.0,2
91555,Adam,Moore,adammoore@example.net,77.0,2
76440,Maureen,Williams,maureenwilliams@example.com,77.0,2
64160,Carrie,Lane,carrielane@example.net,77.0,1
71260,Tom,Murray,tommurray@example.com,77.0,1
92569,Robert,Arnold,robertarnold@example.com,77.0,2
5392,Heather,Morgan,heathermorgan@example.com,77.0,3
20004,Preston,Livingston,prestonlivingston@example.com,77.0,1
12271,Richard,Jones,richardjones@example.net,77.0,1
66265,Morgan,Key,morgankey@example.com,77.0,1
92728,Christina,Martin,christinamartin@example.com,77.0,2
40522,Laura,Clay,lauraclay@example.net,77.0,2
84485,Brian,Sanchez,briansanchez@example.com,77.0,2
16616,Mark,Schaefer,markschaefer@example.com,77.0,2
62499,Greg,Young,gregyoung@example.com,77.0,1
98745,Desiree,Richardson,desireerichardson@example.org,77.0,2
31896,Raymond,Wilkinson,raymondwilkinson@example.net,77.0,1
10927,Wesley,Lamb,wesleylamb@example.org,77.0,1
66394,James,Friedman,jamesfriedman@example.org,77.0,2
42529,Evelyn,Walker,evelynwalker@example.net,77.0,2
21647,Cheryl,Sanchez,cherylsanchez@example.net,77.0,1
31219,Kevin,Newman,kevinnewman@example.org,77.0,1
88307,Jessica,Castillo,jessicacastillo@example.org,77.0,1
73933,Troy,Ibarra,troyibarra@example.org,77.0,1
36935,April,Hooper,aprilhooper@example.com,77.0,1
25687,Sabrina,Jarvis,sabrinajarvis@example.com,77.0,3
89972,Andrea,Reid,andreareid@example.org,77.0,1
14066,Laurie,Patton,lauriepatton@example.net,77.0,1
91589,Mary,Ward,maryward@example.com,77.0,1
59051,Janice,Mullins,janicemullins@example.org,77.0,2
62460,Martha,Melton,marthamelton@example.com,77.0,1
15088,Jeremy,Johnson,jeremyjohnson@example.com,77.0,3
67376,Amy,Sanchez,amysanchez@example.org,76.0,3
38492,Nicole,Travis,nicoletravis@example.org,76.0,1
88358,Sherry,Hood,sherryhood@example.org,76.0,1
30401,Scott,Campbell,scottcampbell@example.org,76.0,2
87666,Michelle,Walters,michellewalters@example.org,76.0,1
54203,Kristen,Jordan,kristenjordan@example.com,76.0,1
42822,William,Avila,williamavila@example.net,76.0,2
60109,Edward,Beasley,edwardbeasley@example.net,76.0,1
8434,Dennis,Chang,dennischang@example.com,76.0,2
77196,Gregory,Lopez,gregorylopez@example.net,76.0,1
35211,Jermaine,Harris,jermaineharris@example.com,76.0,1
21982,Susan,Gutierrez,susangutierrez@example.com,76.0,1
96950,Diane,Parsons,dianeparsons@example.net,76.0,1
26533,Jenna,Conley,jennaconley@example.net,76.0,2
50459,Daniel,Bailey,danielbailey@example.net,76.0,1
71930,Amy,Miller,amymiller@example.net,76.0,2
18831,Megan,Cooper,megancooper@example.com,76.0,1
85650,Gilbert,Hoffman,gilberthoffman@example.org,76.0,1
53572,Mary,Anderson,maryanderson@example.net,76.0,2
74985,Edward,Shaw,edwardshaw@example.com,76.0,2
91150,Gabrielle,Thomas,gabriellethomas@example.net,76.0,1
2599,Catherine,Morgan,catherinemorgan@example.net,76.0,1
34858,Robin,Page,robinpage@example.com,76.0,2
2920,Christopher,Hudson,christopherhudson@example.net,76.0,1
40151,Randy,Murray,randymurray@example.net,76.0,1
23269,Monica,Rogers,monicarogers@example.org,76.0,1
19955,Brooke,Goodman,brookegoodman@example.net,76.0,1
76214,Gina,Mathis,ginamathis@example.com,76.0,2
80044,Michelle,Jacobs,michellejacobs@example.net,76.0,2
19608,Danny,Pineda,dannypineda@example.net,76.0,1
85120,Daniel,Harrison,danielharrison@example.net,76.0,2
97554,Lisa,Cunningham,lisacunningham@example.org,76.0,1
67284,Douglas,Fox,douglasfox@example.org,76.0,1
56756,Justin,Ford,justinford@example.net,76.0,1
44213,Henry,Smith,henrysmith@example.net,76.0,1
27421,John,Munoz,johnmunoz@example.com,76.0,1
40783,Christopher,Rose,christopherrose@example.org,76.0,1
35738,Thomas,Harding,thomasharding@example.net,76.0,1
88269,Justin,Riggs,justinriggs@example.com,76.0,1
32236,Joshua,Anderson,joshuaanderson@example.com,76.0,1
11108,Austin,Calderon,austincalderon@example.net,76.0,1
95864,Lucas,Hardin,lucashardin@example.org,76.0,1
47120,Donna,Willis,donnawillis@example.net,76.0,1
30221,Stephanie,Martinez,stephaniemartinez@example.net,76.0,1
83049,Courtney,Carroll,courtneycarroll@example.org,76.0,1
43437,James,Davis,jamesdavis@example.net,76.0,1
94434,Kelsey,Swanson,kelseyswanson@example.net,76.0,2
45696,Erica,Becker,ericabecker@example.com,76.0,2
94535,Cassandra,Phillips,cassandraphillips@example.net,76.0,2
85837,Tammy,Parsons,tammyparsons@example.org,76.0,1
1531,Rebecca,Evans,rebeccaevans@example.net,76.0,1
62560,Andrew,Sharp,andrewsharp@example.org,76.0,2
56719,Christine,Singleton,christinesingleton@example.org,76.0,1
41155,Julia,Smith,juliasmith@example.net,76.0,1
70677,Steven,Nelson,stevennelson@example.com,76.0,1
17880,Amy,Howard,amyhoward@example.net,76.0,1
71072,Lisa,Bates,lisabates@example.org,76.0,1
16872,Douglas,Curtis,douglascurtis@example.org,76.0,2
53088,Brittany,Ware,brittanyware@example.org,76.0,1
52011,Brianna,Hill,briannahill@example.org,76.0,2
53411,Destiny,Garza,destinygarza@example.org,76.0,2
53990,Steven,Johnson,stevenjohnson@example.net,76.0,1
14625,Shannon,Stevenson,shannonstevenson@example.net,76.0,1
91622,Christopher,Collins,christophercollins@example.org,76.0,1
51147,Adam,Baldwin,adambaldwin@example.org,76.0,2
61758,Susan,Osborne,susanosborne@example.com,76.0,1
56322,Melanie,Oneal,melanieoneal@example.com,76.0,2
54534,Lisa,Perry,lisaperry@example.com,76.0,1
33408,Evan,Kennedy,evankennedy@example.com,76.0,1
14063,Tina,Romero,tinaromero@example.org,76.0,1
85780,Amber,Mills,ambermills@example.net,76.0,1
43643,Mike,Murray,mikemurray@example.org,76.0,1
3559,Michael,Hayes,michaelhayes@example.net,76.0,1
25328,Stephanie,Pope,stephaniepope@example.com,76.0,2
21045,Patricia,Williams,patriciawilliams@example.org,76.0,1
39836,Candice,Mora,candicemora@example.org,76.0,3
88933,Danielle,Johnson,daniellejohnson@example.net,76.0,1
55179,Carla,Davis,carladavis@example.net,76.0,2
83713,Jennifer,Salazar,jennifersalazar@example.org,76.0,2
66555,Debra,Ellis,debraellis@example.com,76.0,1
33275,Martin,Cooper,martincooper@example.net,76.0,1
436,Mary,Lopez,marylopez@example.net,76.0,1
99490,Sean,Ford,seanford@example.net,76.0,1
24274,Cynthia,Taylor,cynthiataylor@example.org,76.0,2
43116,Donna,Jones,donnajones@example.com,76.0,1
2971,Matthew,Walker,matthewwalker@example.net,76.0,2
1728,Katelyn,Reyes,katelynreyes@example.org,76.0,2
41569,Mitchell,Wilkins,mitchellwilkins@example.com,76.0,2
31775,Timothy,Williams,timothywilliams@example.net,76.0,1
54941,Renee,Myers,reneemyers@example.com,76.0,2
52485,Brandon,Ibarra,brandonibarra@example.org,76.0,1
15266,Hector,Stevens,hectorstevens@example.net,76.0,1
92322,Todd,Romero,toddromero@example.net,76.0,1
35864,Kristen,Brooks,kristenbrooks@example.com,76.0,1
84413,Deborah,Hanson,deborahhanson@example.com,76.0,1
74323,Virginia,Bailey,virginiabailey@example.net,76.0,2
45870,Adam,Walker,adamwalker@example.org,76.0,1
71407,Amy,Keller,amykeller@example.net,76.0,3
94139,Patricia,Hardy,patriciahardy@example.org,76.0,1
74374,Ashley,Parrish,ashleyparrish@example.org,76.0,1
2577,James,Davis,jamesdavis@example.org,76.0,1
99274,Denise,Garcia,denisegarcia@example.com,76.0,1
18032,Timothy,Thomas,timothythomas@example.net,76.0,1
33888,Karen,Rodgers,karenrodgers@example.org,76.0,2
29889,Robert,Johnson,robertjohnson@example.org,76.0,1
38676,Michael,Chen,michaelchen@example.com,76.0,1
81686,Paul,Garrett,paulgarrett@example.com,76.0,1
55883,Michelle,Flores,michelleflores@example.com,76.0,1
95677,Michele,Hernandez,michelehernandez@example.net,76.0,1
97113,Lindsey,Mcdaniel,lindseymcdaniel@example.org,76.0,1
2154,Jamie,Banks,jamiebanks@example.net,76.0,1
66028,Randy,Lutz,randylutz@example.com,76.0,1
47710,Veronica,West,veronicawest@example.net,76.0,1
42039,Taylor,Villegas,taylorvillegas@example.org,76.0,2
69739,Michael,Jones,michaeljones@example.org,76.0,1
43603,Todd,Taylor,toddtaylor@example.org,76.0,2
86406,Valerie,Williams,valeriewilliams@example.org,76.0,1
19595,Christy,Butler,christybutler@example.com,76.0,1
41663,Michael,Fleming,michaelfleming@example.org,76.0,2
8838,Michael,Smith,michaelsmith@example.com,76.0,1
82716,Briana,Meyers,brianameyers@example.com,76.0,1
64159,Audrey,Mcclure,audreymcclure@example.com,76.0,2
23874,Jacob,Harrington,jacobharrington@example.org,76.0,1
17814,David,Mason,davidmason@example.net,76.0,2
88108,David,Smith,davidsmith@example.org,76.0,1
40091,Amy,Kramer,amykramer@example.net,76.0,1
85296,Jasmine,Solis,jasminesolis@example.org,76.0,1
73166,Mark,Hendricks,markhendricks@example.com,76.0,1
13590,Tyler,Mccann,tylermccann@example.org,76.0,2
37676,Mitchell,Tate,mitchelltate@example.com,76.0,1
4514,Erika,Campbell,erikacampbell@example.org,76.0,2
8998,Melissa,Ramirez,melissaramirez@example.net,76.0,2
98952,Jacqueline,Wood,jacquelinewood@example.com,76.0,1
79918,Timothy,Simpson,timothysimpson@example.org,76.0,2
4160,Paula,Brown,paulabrown@example.org,76.0,2
62343,Gary,Conner,garyconner@example.org,76.0,1
81312,Daniel,Roberts,danielroberts@example.net,76.0,1
80621,Gloria,Hernandez,gloriahernandez@example.org,76.0,2
16285,Daniel,Fox,danielfox@example.net,76.0,1
65870,Shawn,Meadows,shawnmeadows@example.com,76.0,2
27591,Jacob,Caldwell,jacobcaldwell@example.net,76.0,1
53863,Jennifer,Hawkins,jenniferhawkins@example.com,76.0,2
4186,Susan,Parker,susanparker@example.com,76.0,3
54459,Andrew,Walker,andrewwalker@example.net,76.0,2
20260,Matthew,Ray,matthewray@example.org,76.0,2
54375,Christopher,Serrano,christopherserrano@example.net,76.0,1
81758,Stephanie,Benitez,stephaniebenitez@example.net,76.0,1
88410,Scott,Morgan,scottmorgan@example.org,76.0,1
20196,Karen,Lee,karenlee@example.net,76.0,1
44913,Laura,Jacobs,laurajacobs@example.org,76.0,1
48010,Annette,Robbins,annetterobbins@example.com,76.0,2
41367,Wendy,Evans,wendyevans@example.org,76.0,2
44058,Ronald,Dyer,ronalddyer@example.com,76.0,1
81560,Paul,Clark,paulclark@example.org,76.0,1
81617,Paul,Rich,paulrich@example.net,76.0,1
36864,Johnathan,Aguilar,johnathanaguilar@example.net,76.0,1
31428,Jacob,Brock,jacobbrock@example.net,76.0,1
81754,David,Fritz,davidfritz@example.org,76.0,1
86435,Christopher,Long,christopherlong@example.net,76.0,1
9049,Ashley,Page,ashleypage@example.com,76.0,1
27126,Dana,Brown,danabrown@example.net,76.0,1
10191,Cheryl,Gonzalez,cherylgonzalez@example.net,76.0,1
88743,Scott,Bennett,scottbennett@example.net,76.0,1
13460,Rachael,Hall,rachaelhall@example.com,76.0,1
34518,Tammy,Berg,tammyberg@example.net,76.0,2
46054,Kenneth,Marquez,kennethmarquez@example.com,76.0,3
92768,Laurie,Schwartz,laurieschwartz@example.net,76.0,2
55541,Daniel,Sims,danielsims@example.org,76.0,2
27720,Deborah,Medina,deborahmedina@example.net,76.0,1
6012,Paul,Jackson,pauljackson@example.net,76.0,1
18670,Angel,Martin,angelmartin@example.org,76.0,1
59674,Andrew,Macdonald,andrewmacdonald@example.com,76.0,3
82318,Joan,Gonzalez,joangonzalez@example.com,76.0,1
3110,Donna,Davenport,donnadavenport@example.org,76.0,2
51577,Kevin,Powers,kevinpowers@example.net,76.0,3
6136,Scott,Rocha,scottrocha@example.net,76.0,1
8498,Rebecca,Boyle,rebeccaboyle@example.com,76.0,1
8324,Edwin,Reyes,edwinreyes@example.net,76.0,1
93773,Tiffany,Wood,tiffanywood@example.com,76.0,2
88250,Brian,Allen,brianallen@example.com,76.0,1
48789,Austin,Nielsen,austinnielsen@example.net,76.0,2
10551,Ronnie,Brown,ronniebrown@example.org,76.0,2
55576,Debbie,Fletcher,debbiefletcher@example.net,76.0,2
35623,Melinda,Jones,melindajones@example.com,76.0,1
78274,Alexis,Mckenzie,alexismckenzie@example.com,76.0,1
56708,Wendy,Wilson,wendywilson@example.net,76.0,2
37555,Stephen,Warren,stephenwarren@example.com,76.0,2
18047,Jacqueline,Taylor,jacquelinetaylor@example.com,76.0,1
15013,Matthew,Herrera,matthewherrera@example.org,76.0,1
54258,Jennifer,Duncan,jenniferduncan@example.net,76.0,1
12110,Andrew,Ford,andrewford@example.org,76.0,1
24119,Michael,Grant,michaelgrant@example.com,76.0,1
81341,Joel,Hawkins,joelhawkins@example.org,76.0,2
32841,Matthew,Thomas,matthewthomas@example.com,76.0,2
83581,Dean,Reed,deanreed@example.com,76.0,1
60007,Andrew,Schneider,andrewschneider@example.com,76.0,2
86811,Matthew,Aguirre,matthewaguirre@example.com,76.0,1
22064,Paul,Garrison,paulgarrison@example.org,76.0,1
85654,Allen,Peterson,allenpeterson@example.org,76.0,2
91547,Edward,Thomas,edwardthomas@example.com,76.0,1
90063,Hannah,Best,hannahbest@example.com,76.0,2
82093,Michael,Carter,michaelcarter@example.com,76.0,1
9291,David,Le,davidle@example.com,76.0,2
49985,David,Jensen,davidjensen@example.org,76.0,1
81892,William,Lane,williamlane@example.com,76.0,1
66941,John,Buck,johnbuck@example.org,76.0,1
33879,Laura,Sellers,laurasellers@example.net,76.0,2
95478,Heidi,Norman,heidinorman@example.net,76.0,1
32650,Nicholas,Villarreal,nicholasvillarreal@example.com,76.0,3
6428,Colleen,Calderon,colleencalderon@example.net,76.0,1
46439,Thomas,Dyer,thomasdyer@example.org,76.0,1
71695,Molly,Bradford,mollybradford@example.net,76.0,1
35654,Heather,Williams,heatherwilliams@example.com,76.0,1
50591,Michelle,Gilbert,michellegilbert@example.org,76.0,2
390,Whitney,Davis,whitneydavis@example.com,76.0,1
90882,Robert,Oconnor,robertoconnor@example.org,76.0,2
80062,John,Thomas,johnthomas@example.com,76.0,1
13908,Jennifer,Morgan,jennifermorgan@example.com,76.0,1
54718,Elizabeth,Dunn,elizabethdunn@example.com,76.0,1
5576,Bryan,Garza,bryangarza@example.org,76.0,1
68081,Mark,George,markgeorge@example.com,76.0,1
18306,Kimberly,Gibbs,kimberlygibbs@example.org,76.0,1
19427,Kevin,Myers,kevinmyers@example.net,76.0,2
47260,Jim,Ramirez,jimramirez@example.com,76.0,1
6221,Ryan,Willis,ryanwillis@example.com,76.0,2
14340,Kathy,Hale,kathyhale@example.net,76.0,2
39796,Kenneth,Carter,kennethcarter@example.com,76.0,1
14289,Laura,Hays,laurahays@example.net,76.0,2
70409,Jacob,Chase,jacobchase@example.org,75.0,1
16829,Adriana,Joseph,adrianajoseph@example.com,75.0,1
5382,Lisa,Sandoval,lisasandoval@example.org,75.0,1
6596,Jeffery,Robinson,jefferyrobinson@example.org,75.0,1
81809,Casey,Thornton,caseythornton@example.org,75.0,1
28054,Ashley,Rios,ashleyrios@example.net,75.0,1
5896,Stephen,Russell,stephenrussell@example.org,75.0,1
26461,Sierra,Carroll,sierracarroll@example.org,75.0,4
53880,Miranda,Brown,mirandabrown@example.com,75.0,1
66557,Curtis,Moran,curtismoran@example.com,75.0,1
93237,Patrick,Cortez,patrickcortez@example.net,75.0,1
70612,David,Alvarez,davidalvarez@example.com,75.0,1
83614,Karen,Figueroa,karenfigueroa@example.net,75.0,1
36078,Karen,Preston,karenpreston@example.com,75.0,1
93298,James,Stevens,jamesstevens@example.com,75.0,1
70260,Susan,Mitchell,susanmitchell@example.org,75.0,1
3138,Maxwell,Mccoy,maxwellmccoy@example.net,75.0,1
60989,Ryan,Pennington,ryanpennington@example.com,75.0,1
17471,Angela,Manning,angelamanning@example.org,75.0,1
11778,Shannon,Jackson,shannonjackson@example.net,75.0,1
79975,Ricardo,Robinson,ricardorobinson@example.net,75.0,1
40711,Ashlee,Castillo,ashleecastillo@example.net,75.0,1
5708,Emily,Melton,emilymelton@example.org,75.0,1
77071,Michael,Stephenson,michaelstephenson@example.org,75.0,1
33315,Bradley,Robinson,bradleyrobinson@example.net,75.0,1
79501,Megan,Casey,megancasey@example.net,75.0,1
38463,Christopher,Lucas,christopherlucas@example.net,75.0,1
89831,Mary,Mcdowell,marymcdowell@example.com,75.0,1
25220,Donna,Arnold,donnaarnold@example.org,75.0,1
16055,Daniel,Daniels,danieldaniels@example.org,75.0,1
20681,Anthony,Huynh,anthonyhuynh@example.org,75.0,1
17470,Bethany,Weber,bethanyweber@example.net,75.0,1
97374,Emily,Smith,emilysmith@example.com,75.0,1
45327,Sean,Dixon,seandixon@example.net,75.0,1
16850,Chelsea,Gibson,chelseagibson@example.org,75.0,1
85018,Jessica,Mathews,jessicamathews@example.org,75.0,1
57840,Amber,Johnson,amberjohnson@example.net,75.0,1
17409,Terry,Green,terrygreen@example.org,75.0,2
19148,Daniel,Ward,danielward@example.net,75.0,2
11246,Anthony,Velez,anthonyvelez@example.org,75.0,1
77437,Joseph,Sandoval,josephsandoval@example.net,75.0,2
28373,Jeffrey,Diaz,jeffreydiaz@example.com,75.0,1
43792,Gina,Chase,ginachase@example.net,75.0,1
56436,Joseph,Gibson,josephgibson@example.org,75.0,1
81343,Elizabeth,Woods,elizabethwoods@example.com,75.0,2
77097,David,Orr,davidorr@example.org,75.0,1
1051,Randy,Schultz,randyschultz@example.net,75.0,1
1932,Susan,Hull,susanhull@example.net,75.0,1
54521,Justin,Roy,justinroy@example.org,75.0,1
48605,Jordan,Cooper,jordancooper@example.net,75.0,1
5109,Samantha,Luna,samanthaluna@example.com,75.0,2
38561,Robert,Macias,robertmacias@example.com,75.0,1
95514,Cynthia,Evans,cynthiaevans@example.net,75.0,2
21443,Thomas,Newman,thomasnewman@example.net,75.0,1
